method,pattern,treatment_level,trial,tau_star,tau_hat,error
SC,Staggered,0.1,71,0.9905420138846976,0.9873876340626486,0.0031844987671731
RSC,Staggered,0.1,71,0.9905420138846976,0.9585310713889446,0.0323165923777557
DCPR,Staggered,0.1,72,0.9905420138846976,1.0565835870511684,0.0666721575064439
MC_NNM_CV,Staggered,0.1,72,0.9905420138846976,1.0075243173224877,0.0171444554594802
CovPCA,Staggered,0.1,72,0.9905420138846976,1.2834102735227668,0.2956646518096707
OLS_DID,Staggered,0.1,72,0.9905420138846976,1.000775477355148,0.0103311755856946
SDID,Staggered,0.1,72,0.9905420138846976,0.8481254955380801,0.1437763530979265
SC,Staggered,0.1,72,0.9905420138846976,1.000080826449939,0.0096298919495924
RSC,Staggered,0.1,72,0.9905420138846976,0.8925553528636928,0.0989222664435219
DCPR,Staggered,0.1,73,0.9905420138846976,1.0842041685847514,0.0945564684659164
MC_NNM_CV,Staggered,0.1,73,0.9905420138846976,0.9762996338855142,0.014378370427043
CovPCA,Staggered,0.1,73,0.9905420138846976,1.0495616002769648,0.0595831227398469
OLS_DID,Staggered,0.1,73,0.9905420138846976,1.0071617225393188,0.0167783985148112
SDID,Staggered,0.1,73,0.9905420138846976,1.01676287022455,0.0264712207784299
SC,Staggered,0.1,73,0.9905420138846976,0.8770327004461808,0.1145931337060173
RSC,Staggered,0.1,73,0.9905420138846976,1.001736069698809,0.0113009399472217
DCPR,Staggered,0.1,74,0.9905420138846976,1.1201929207154802,0.1308888517735041
MC_NNM_CV,Staggered,0.1,74,0.9905420138846976,1.0367257053673682,0.046624666935174
CovPCA,Staggered,0.1,74,0.9905420138846976,1.3396882234914458,0.3524799601760152
OLS_DID,Staggered,0.1,74,0.9905420138846976,1.0858476534771482,0.0962156458348312
SDID,Staggered,0.1,74,0.9905420138846976,1.0490117731064046,0.0590280456579533
SC,Staggered,0.1,74,0.9905420138846976,0.9607933145990962,0.030032748604911
RSC,Staggered,0.1,74,0.9905420138846976,1.1009310923734614,0.1114431058364107
DCPR,Staggered,0.1,75,0.9905420138846976,0.8294702860467356,0.1626096880093683
MC_NNM_CV,Staggered,0.1,75,0.9905420138846976,0.920519485839605,0.0706911237116324
CovPCA,Staggered,0.1,75,0.9905420138846976,1.0715125188791184,0.0817436351607857
OLS_DID,Staggered,0.1,75,0.9905420138846976,0.8004604416141533,0.1918965269580886
SDID,Staggered,0.1,75,0.9905420138846976,0.6595656209010519,0.3341366528065033
SC,Staggered,0.1,75,0.9905420138846976,0.949166144499334,0.0417709383402085
RSC,Staggered,0.1,75,0.9905420138846976,1.169093518267153,0.1802563665949047
DCPR,Staggered,0.1,76,0.9905420138846976,1.144679975998791,0.155609716653609
MC_NNM_CV,Staggered,0.1,76,0.9905420138846976,0.9836600593205166,0.0069476654878993
CovPCA,Staggered,0.1,76,0.9905420138846976,1.2453655491944682,0.2572566652780392
OLS_DID,Staggered,0.1,76,0.9905420138846976,1.0537534056284723,0.0638149526801724
SDID,Staggered,0.1,76,0.9905420138846976,1.0836878596920814,0.094035229704276
SC,Staggered,0.1,76,0.9905420138846976,1.0786260837486206,0.0889251224372358
RSC,Staggered,0.1,76,0.9905420138846976,1.1943253705548795,0.2057291400200041
DCPR,Staggered,0.1,77,0.9905420138846976,1.0662552032042507,0.0764361210915444
MC_NNM_CV,Staggered,0.1,77,0.9905420138846976,1.0256400517901094,0.0354331642812046
CovPCA,Staggered,0.1,77,0.9905420138846976,1.2306081717500246,0.2423583800588507
OLS_DID,Staggered,0.1,77,0.9905420138846976,1.0296069034595046,0.0394378926155818
SDID,Staggered,0.1,77,0.9905420138846976,1.6580664309234734,0.6738981362545999
SC,Staggered,0.1,77,0.9905420138846976,1.2762898128542364,0.2884762028910776
RSC,Staggered,0.1,77,0.9905420138846976,1.2542203088155484,0.2661959727450225
DCPR,Staggered,0.1,78,0.9905420138846976,0.9954969884207956,0.0050022860884674
MC_NNM_CV,Staggered,0.1,78,0.9905420138846976,0.9524290006429073,0.0384769274877288
CovPCA,Staggered,0.1,78,0.9905420138846976,1.2238477657512674,0.2355334237177822
OLS_DID,Staggered,0.1,78,0.9905420138846976,0.9465543100944032,0.0444077113072507
SDID,Staggered,0.1,78,0.9905420138846976,0.5782086751572768,0.4162704185664332
SC,Staggered,0.1,78,0.9905420138846976,0.9426683737360572,0.0483307517274205
RSC,Staggered,0.1,78,0.9905420138846976,0.8925023192537341,0.0989758064339668
DCPR,Staggered,0.1,79,0.9905420138846976,0.9588687931472352,0.0319756459529128
MC_NNM_CV,Staggered,0.1,79,0.9905420138846976,0.9384019112099486,0.0526379516909802
CovPCA,Staggered,0.1,79,0.9905420138846976,1.0301396252819106,0.0399757010224326
OLS_DID,Staggered,0.1,79,0.9905420138846976,0.9081485724964012,0.0831801581693306
SDID,Staggered,0.1,79,0.9905420138846976,0.1971490471174992,0.8009685158690825
SC,Staggered,0.1,79,0.9905420138846976,0.727786979705926,0.2652638964280794
RSC,Staggered,0.1,79,0.9905420138846976,1.095217483171509,0.1056749414154537
DCPR,Staggered,0.1,80,0.9905420138846976,1.0953383074785348,0.1057969193884549
MC_NNM_CV,Staggered,0.1,80,0.9905420138846976,0.9668162940555116,0.023952259971426
CovPCA,Staggered,0.1,80,0.9905420138846976,1.097578835806927,0.1080588409394704
OLS_DID,Staggered,0.1,80,0.9905420138846976,1.0196670921687123,0.0294031730868156
SDID,Staggered,0.1,80,0.9905420138846976,0.2478556422119099,0.7497777593099033
SC,Staggered,0.1,80,0.9905420138846976,1.0071929036854397,0.0168098773876745
RSC,Staggered,0.1,80,0.9905420138846976,1.002597718138071,0.0121708156588869
DCPR,Staggered,0.1,81,0.9905420138846976,0.904292459175804,0.0870730907926268
MC_NNM_CV,Staggered,0.1,81,0.9905420138846976,0.9069014725002305,0.0844391658425942
CovPCA,Staggered,0.1,81,0.9905420138846976,1.0705589475871538,0.0807809588900187
OLS_DID,Staggered,0.1,81,0.9905420138846976,0.8606843528171829,0.1310975801604217
SDID,Staggered,0.1,81,0.9905420138846976,0.890892005152338,0.1006014962874247
SC,Staggered,0.1,81,0.9905420138846976,0.9678861030341608,0.0228722361423975
RSC,Staggered,0.1,81,0.9905420138846976,0.5365690159192692,0.4583076655022857
DCPR,Staggered,0.1,82,0.9905420138846976,0.986532203154112,0.004048097581303
MC_NNM_CV,Staggered,0.1,82,0.9905420138846976,0.951389603370678,0.0395262492304309
CovPCA,Staggered,0.1,82,0.9905420138846976,0.9603554483959296,0.0304747956832065
OLS_DID,Staggered,0.1,82,0.9905420138846976,0.9045206255248208,0.0868427458442869
SDID,Staggered,0.1,82,0.9905420138846976,0.904852871297503,0.0865073276913715
SC,Staggered,0.1,82,0.9905420138846976,0.8456277903805759,0.1462979070779629
RSC,Staggered,0.1,82,0.9905420138846976,1.0326439878043652,0.0425039759338954
DCPR,Staggered,0.1,83,0.9905420138846976,1.1203059617266276,0.1310029721334312
MC_NNM_CV,Staggered,0.1,83,0.9905420138846976,1.0938825693432743,0.1043272814378634
CovPCA,Staggered,0.1,83,0.9905420138846976,1.1863974831105175,0.1977255547775465
OLS_DID,Staggered,0.1,83,0.9905420138846976,1.0593443737434625,0.0694593050010432
SDID,Staggered,0.1,83,0.9905420138846976,0.7893686051088207,0.2030942715765454
SC,Staggered,0.1,83,0.9905420138846976,0.8729497407030188,0.1187150787481559
RSC,Staggered,0.1,83,0.9905420138846976,0.9149231072726086,0.0763409381450944
DCPR,Staggered,0.1,84,0.9905420138846976,1.2109180108693889,0.2224802117382408
MC_NNM_CV,Staggered,0.1,84,0.9905420138846976,1.074878021337017,0.0851412724247518
CovPCA,Staggered,0.1,84,0.9905420138846976,1.3298901658306497,0.3425883477825435
OLS_DID,Staggered,0.1,84,0.9905420138846976,1.148642750599284,0.1596103289900329
SDID,Staggered,0.1,84,0.9905420138846976,-0.0194237567347692,1.0196092204697036
SC,Staggered,0.1,84,0.9905420138846976,0.6880349091408996,0.3053955314398313
RSC,Staggered,0.1,84,0.9905420138846976,1.1417477179163098,0.1526494605096205
DCPR,Staggered,0.1,85,0.9905420138846976,1.181303232768343,0.1925826630366943
MC_NNM_CV,Staggered,0.1,85,0.9905420138846976,1.0707510145758548,0.0809748597907465
CovPCA,Staggered,0.1,85,0.9905420138846976,1.275208278693025,0.2873843419239998
OLS_DID,Staggered,0.1,85,0.9905420138846976,1.1249038113548635,0.135644723380513
SDID,Staggered,0.1,85,0.9905420138846976,0.7978466661579888,0.194535259510092
SC,Staggered,0.1,85,0.9905420138846976,0.8992091497877336,0.092204937111931
RSC,Staggered,0.1,85,0.9905420138846976,1.008415006073773,0.0180436487685984
DCPR,Staggered,0.1,86,0.9905420138846976,0.959386390100271,0.0314531068321279
MC_NNM_CV,Staggered,0.1,86,0.9905420138846976,0.9515568587452944,0.0393573968523675
CovPCA,Staggered,0.1,86,0.9905420138846976,1.0688810551065642,0.0790870453991519
OLS_DID,Staggered,0.1,86,0.9905420138846976,0.9137905337659036,0.0774843257963294
SDID,Staggered,0.1,86,0.9905420138846976,0.9741045850558858,0.0165943782276813
SC,Staggered,0.1,86,0.9905420138846976,0.9436335699174332,0.0473563395693831
RSC,Staggered,0.1,86,0.9905420138846976,0.8395234693774448,0.1524605139311454
DCPR,Staggered,0.1,87,0.9905420138846976,0.9851084165101712,0.0054854789583503
MC_NNM_CV,Staggered,0.1,87,0.9905420138846976,1.0009127711916324,0.010469780344059
CovPCA,Staggered,0.1,87,0.9905420138846976,1.3354359339755228,0.3481870685507056
OLS_DID,Staggered,0.1,87,0.9905420138846976,0.9768725551760782,0.013799978715704
SDID,Staggered,0.1,87,0.9905420138846976,0.7607056795279857,0.2320308791904162
SC,Staggered,0.1,87,0.9905420138846976,0.9603158413336584,0.0305147809253425
RSC,Staggered,0.1,87,0.9905420138846976,1.206449199068882,0.2179687304099719
DCPR,Staggered,0.1,88,0.9905420138846976,1.1504792527306016,0.1614643665831636
MC_NNM_CV,Staggered,0.1,88,0.9905420138846976,1.0589137266524138,0.0690245459650688
CovPCA,Staggered,0.1,88,0.9905420138846976,1.2005956495777563,0.2120592895088543
OLS_DID,Staggered,0.1,88,0.9905420138846976,1.079207061948891,0.0895116479880218
SDID,Staggered,0.1,88,0.9905420138846976,0.6906334415454385,0.3027721874845881
SC,Staggered,0.1,88,0.9905420138846976,1.0775240079849953,0.0878125237304902
RSC,Staggered,0.1,88,0.9905420138846976,1.137682926765455,0.1485458575388453
DCPR,Staggered,0.1,89,0.9905420138846976,1.2648953367150857,0.2769729289466803
MC_NNM_CV,Staggered,0.1,89,0.9905420138846976,1.1446733714743746,0.1556030490672538
CovPCA,Staggered,0.1,89,0.9905420138846976,1.2582005929232434,0.2702142617745662
OLS_DID,Staggered,0.1,89,0.9905420138846976,1.2064920794992242,0.2180120202752589
SDID,Staggered,0.1,89,0.9905420138846976,1.198620950670267,0.2100657355961383
SC,Staggered,0.1,89,0.9905420138846976,1.208244870043939,0.2197815469789681
RSC,Staggered,0.1,89,0.9905420138846976,1.0724714041692442,0.0827116761693295
DCPR,Staggered,0.1,90,0.9905420138846976,1.0008520344512697,0.0104084636714581
MC_NNM_CV,Staggered,0.1,90,0.9905420138846976,1.0389312926025327,0.04885131376514
CovPCA,Staggered,0.1,90,0.9905420138846976,1.3637823470842287,0.3768041415383896
OLS_DID,Staggered,0.1,90,0.9905420138846976,0.9969403846843624,0.0064594643235491
SDID,Staggered,0.1,90,0.9905420138846976,0.9861272643672824,0.004456902842618
SC,Staggered,0.1,90,0.9905420138846976,0.9189108179470654,0.072315151637748
RSC,Staggered,0.1,90,0.9905420138846976,0.9465194226465752,0.0444429318706785
DCPR,Staggered,0.1,91,0.9905420138846976,0.7356125828770246,0.2573635720991716
MC_NNM_CV,Staggered,0.1,91,0.9905420138846976,0.8510749332118444,0.1407987533268707
CovPCA,Staggered,0.1,91,0.9905420138846976,1.1372933257664644,0.1481525365150731
OLS_DID,Staggered,0.1,91,0.9905420138846976,0.7520271051128253,0.2407923191833801
SDID,Staggered,0.1,91,0.9905420138846976,0.99792819121966,0.0074567027258089
SC,Staggered,0.1,91,0.9905420138846976,0.8637740673545559,0.1279783641210578
RSC,Staggered,0.1,91,0.9905420138846976,0.8821873047114192,0.1093893117651154
DCPR,Staggered,0.1,92,0.9905420138846976,1.0341092015905886,0.0439831800117489
MC_NNM_CV,Staggered,0.1,92,0.9905420138846976,1.0334137656558438,0.0432811038504183
CovPCA,Staggered,0.1,92,0.9905420138846976,1.3864619755001049,0.3997003217084072
OLS_DID,Staggered,0.1,92,0.9905420138846976,1.0383698142460351,0.0482844742483631
SDID,Staggered,0.1,92,0.9905420138846976,0.4656437652198306,0.529910131329338
SC,Staggered,0.1,92,0.9905420138846976,0.9155007896209626,0.0757577399159871
RSC,Staggered,0.1,92,0.9905420138846976,1.079576085562134,0.0898841951471231
DCPR,Staggered,0.1,93,0.9905420138846976,1.2354892971305511,0.2472861118583165
MC_NNM_CV,Staggered,0.1,93,0.9905420138846976,1.1121988153662787,0.1228184163582003
CovPCA,Staggered,0.1,93,0.9905420138846976,1.4355586207906257,0.4492657561900544
OLS_DID,Staggered,0.1,93,0.9905420138846976,1.168964376588313,0.1801259918333808
SDID,Staggered,0.1,93,0.9905420138846976,1.184931908881645,0.1962459868154315
SC,Staggered,0.1,93,0.9905420138846976,1.1911707423559914,0.2025443905044169
RSC,Staggered,0.1,93,0.9905420138846976,1.4342889837878514,0.4479839963202281
DCPR,Staggered,0.1,94,0.9905420138846976,1.1852450711178253,0.1965621392166326
MC_NNM_CV,Staggered,0.1,94,0.9905420138846976,1.1088927781570488,0.1194808121345649
CovPCA,Staggered,0.1,94,0.9905420138846976,1.2882335005395595,0.3005339324148184
OLS_DID,Staggered,0.1,94,0.9905420138846976,1.1360872855733375,0.1469349806959142
SDID,Staggered,0.1,94,0.9905420138846976,0.9764266609146064,0.0142501305065636
SC,Staggered,0.1,94,0.9905420138846976,1.314629952569364,0.3271824255224285
RSC,Staggered,0.1,94,0.9905420138846976,1.043562076571095,0.0535263138193035
DCPR,Staggered,0.1,95,0.9905420138846976,1.1692063282615366,0.1803702537322521
MC_NNM_CV,Staggered,0.1,95,0.9905420138846976,1.059933767587998,0.0700543265511379
CovPCA,Staggered,0.1,95,0.9905420138846976,1.2817887497583338,0.2940276452600204
OLS_DID,Staggered,0.1,95,0.9905420138846976,1.1215825182102923,0.132291717553384
SDID,Staggered,0.1,95,0.9905420138846976,0.975029091155496,0.0156610446722631
SC,Staggered,0.1,95,0.9905420138846976,1.101127181300648,0.1116410670782742
RSC,Staggered,0.1,95,0.9905420138846976,1.0681871569944952,0.0783865217440798
DCPR,Staggered,0.1,96,0.9905420138846976,1.0637689926289169,0.0739261714473255
MC_NNM_CV,Staggered,0.1,96,0.9905420138846976,1.0516761108944068,0.0617178233257911
CovPCA,Staggered,0.1,96,0.9905420138846976,1.2196515948617568,0.2312971865560144
OLS_DID,Staggered,0.1,96,0.9905420138846976,1.046339317005779,0.0563300721614587
SDID,Staggered,0.1,96,0.9905420138846976,1.1311089184780645,0.1419090786892448
SC,Staggered,0.1,96,0.9905420138846976,1.0664839921053146,0.0766670945362413
RSC,Staggered,0.1,96,0.9905420138846976,1.0144166668772807,0.0241026151924154
DCPR,Staggered,0.1,97,0.9905420138846976,1.0864787568945151,0.0968527752130106
MC_NNM_CV,Staggered,0.1,97,0.9905420138846976,0.993069349929278,0.0025514677915263
CovPCA,Staggered,0.1,97,0.9905420138846976,1.3191324349372997,0.3317278989145947
OLS_DID,Staggered,0.1,97,0.9905420138846976,1.02509077741233,0.0348786452703197
SDID,Staggered,0.1,97,0.9905420138846976,0.4465513743522404,0.5491848219532256
SC,Staggered,0.1,97,0.9905420138846976,0.7591039941645032,0.2336478579162363
RSC,Staggered,0.1,97,0.9905420138846976,0.7563246828767417,0.2364537068845821
DCPR,Staggered,0.1,98,0.9905420138846976,1.022101704985861,0.0318610323022976
MC_NNM_CV,Staggered,0.1,98,0.9905420138846976,0.9643318890779372,0.0264603867775075
CovPCA,Staggered,0.1,98,0.9905420138846976,1.1811252350062902,0.1924029656997235
OLS_DID,Staggered,0.1,98,0.9905420138846976,0.9862931895826073,0.0042893933245975
SDID,Staggered,0.1,98,0.9905420138846976,1.013657699634971,0.0233364011079336
SC,Staggered,0.1,98,0.9905420138846976,1.147355424124325,0.158310710743745
RSC,Staggered,0.1,98,0.9905420138846976,1.214687111452179,0.2262853008005496
DCPR,Staggered,0.1,99,0.9905420138846976,1.0624008036299704,0.0725449185779184
MC_NNM_CV,Staggered,0.1,99,0.9905420138846976,1.0188263296401847,0.0285543827106958
CovPCA,Staggered,0.1,99,0.9905420138846976,1.3729383313619052,0.3860475498434736
OLS_DID,Staggered,0.1,99,0.9905420138846976,1.0450223602972346,0.0550005407634114
SDID,Staggered,0.1,99,0.9905420138846976,0.8879082239175244,0.103613767541939
SC,Staggered,0.1,99,0.9905420138846976,0.8353706064177826,0.1566530296462291
RSC,Staggered,0.1,99,0.9905420138846976,1.0664516250053324,0.0766344183856808
DCPR,Block,0.05,0,0.4952710069423488,0.6756293362595684,0.3641608872497839
MC_NNM_CV,Block,0.05,0,0.4952710069423488,0.535344175650353,0.0809115981882395
CovPCA,Block,0.05,0,0.4952710069423488,0.6760818933194976,0.3650746436651314
OLS_DID,Block,0.05,0,0.4952710069423488,0.5388237858953647,0.0879372673597378
SDID,Block,0.05,0,0.4952710069423488,0.5053344418471173,0.0203190470746451
SC,Block,0.05,0,0.4952710069423488,0.499171184641063,0.0078748354820781
RSC,Block,0.05,0,0.4952710069423488,0.55071032098894,0.111937329804255
DCPR,Block,0.05,1,0.4952710069423488,0.501543039324174,0.0126638391787695
MC_NNM_CV,Block,0.05,1,0.4952710069423488,0.494700242499301,0.0011524285392184
CovPCA,Block,0.05,1,0.4952710069423488,0.854755704535031,0.7258343261642356
OLS_DID,Block,0.05,1,0.4952710069423488,0.4766037069704901,0.0376910816708309
SDID,Block,0.05,1,0.4952710069423488,0.504297146386387,0.0182246473496657
SC,Block,0.05,1,0.4952710069423488,0.5035020819884012,0.0166193355368578
RSC,Block,0.05,1,0.4952710069423488,0.6887422295019971,0.3906370852476915
DCPR,Block,0.05,2,0.4952710069423488,0.6392078782993385,0.2906224457708754
MC_NNM_CV,Block,0.05,2,0.4952710069423488,0.5188013032903775,0.0475099410589316
CovPCA,Block,0.05,2,0.4952710069423488,0.6896370969521982,0.3924439090626483
OLS_DID,Block,0.05,2,0.4952710069423488,0.5656582815520692,0.1421187059672033
SDID,Block,0.05,2,0.4952710069423488,0.4693639115941512,0.052308927809322
SC,Block,0.05,2,0.4952710069423488,0.3951444278268777,0.2021652342090886
RSC,Block,0.05,2,0.4952710069423488,0.3816431401482906,0.2294256380876436
DCPR,Block,0.05,3,0.4952710069423488,0.5972272633447759,0.2058595293753893
MC_NNM_CV,Block,0.05,3,0.4952710069423488,0.5395403227653801,0.0893840245087966
CovPCA,Block,0.05,3,0.4952710069423488,0.8353858788530605,0.686724777229494
OLS_DID,Block,0.05,3,0.4952710069423488,0.5389412817887335,0.0881745029170827
SDID,Block,0.05,3,0.4952710069423488,0.4979183757744997,0.005345293374823
SC,Block,0.05,3,0.4952710069423488,0.5883371213154583,0.1879094739416933
RSC,Block,0.05,3,0.4952710069423488,0.3610592128563522,0.2709865754399374
DCPR,Block,0.05,4,0.4952710069423488,0.6356885301360506,0.283516541904192
MC_NNM_CV,Block,0.05,4,0.4952710069423488,0.5472497269596187,0.1049500562089643
CovPCA,Block,0.05,4,0.4952710069423488,0.6270393789045456,0.2660530701679759
OLS_DID,Block,0.05,4,0.4952710069423488,0.5480568201227461,0.1065796552604214
SDID,Block,0.05,4,0.4952710069423488,0.526426104035699,0.0629051502241009
SC,Block,0.05,4,0.4952710069423488,0.5224722717686795,0.0549219809862542
RSC,Block,0.05,4,0.4952710069423488,0.376534438554768,0.2397406000416296
DCPR,Block,0.05,5,0.4952710069423488,0.7334317450313459,0.4808695335495779
MC_NNM_CV,Block,0.05,5,0.4952710069423488,0.5998232454566039,0.2111010679985661
CovPCA,Block,0.05,5,0.4952710069423488,0.7522354012960967,0.51883593174607
OLS_DID,Block,0.05,5,0.4952710069423488,0.6334127924241585,0.2789216076560884
SDID,Block,0.05,5,0.4952710069423488,0.4863251997250536,0.0180624488247835
SC,Block,0.05,5,0.4952710069423488,0.4627529880621829,0.0656570209528761
RSC,Block,0.05,5,0.4952710069423488,0.3562343322904461,0.280728475325605
DCPR,Block,0.05,6,0.4952710069423488,0.4132774996141783,0.1655528108426398
MC_NNM_CV,Block,0.05,6,0.4952710069423488,0.4126309860306801,0.1668581842128471
CovPCA,Block,0.05,6,0.4952710069423488,0.6652557065872964,0.343215526978615
OLS_DID,Block,0.05,6,0.4952710069423488,0.3604785690712207,0.2721589513250437
SDID,Block,0.05,6,0.4952710069423488,0.5032222942934983,0.0160544171568577
